datetime,datetime_nano,DCE.j2307.open,DCE.j2307.high,DCE.j2307.low,DCE.j2307.close,DCE.j2307.volume,DCE.j2307.open_oi,DCE.j2307.close_oi
2022-07-15 00:00:00.000000000,1657814400000000000,2408.0,2408.0,2408.0,2408.0,0,0,0
2022-07-18 00:00:00.000000000,1658073600000000000,2408.0,2408.0,2408.0,2408.0,0,0,0
2022-07-19 00:00:00.000000000,1658160000000000000,2408.0,2408.0,2408.0,2408.0,0,0,0
2022-07-20 00:00:00.000000000,1658246400000000000,2408.0,2408.0,2408.0,2408.0,0,0,0
2022-07-21 00:00:00.000000000,1658332800000000000,2383.0,2383.0,2383.0,2383.0,0,0,0
2022-07-22 00:00:00.000000000,1658419200000000000,2396.0,2396.0,2396.0,2396.0,0,0,0
2022-07-25 00:00:00.000000000,1658678400000000000,2396.0,2396.0,2396.0,2396.0,0,0,0
2022-07-26 00:00:00.000000000,1658764800000000000,2404.5,2404.5,2404.5,2404.5,0,0,0
2022-07-27 00:00:00.000000000,1658851200000000000,2413.5,2413.5,2413.5,2413.5,0,0,0
2022-07-28 00:00:00.000000000,1658937600000000000,2470.0,2470.0,2470.0,2470.0,0,0,0
2022-07-29 00:00:00.000000000,1659024000000000000,2470.0,2470.0,2470.0,2470.0,0,0,0
2022-08-01 00:00:00.000000000,1659283200000000000,2470.0,2470.0,2470.0,2470.0,0,0,0
2022-08-02 00:00:00.000000000,1659369600000000000,2586.5,2586.5,2586.5,2586.5,0,0,0
2022-08-03 00:00:00.000000000,1659456000000000000,2586.5,2586.5,2586.5,2586.5,0,0,0
2022-08-04 00:00:00.000000000,1659542400000000000,2463.5,2522.5,2463.5,2522.5,2,0,1
2022-08-05 00:00:00.000000000,1659628800000000000,2493.0,2493.0,2493.0,2493.0,0,1,1
2022-08-08 00:00:00.000000000,1659888000000000000,2493.0,2493.0,2493.0,2493.0,0,1,1
2022-08-09 00:00:00.000000000,1659974400000000000,2595.0,2595.0,2595.0,2595.0,1,1,1
2022-08-10 00:00:00.000000000,1660060800000000000,2592.5,2592.5,2592.5,2592.5,0,1,1
2022-08-11 00:00:00.000000000,1660147200000000000,2592.5,2592.5,2592.5,2592.5,0,1,1
2022-08-12 00:00:00.000000000,1660233600000000000,2592.5,2592.5,2592.5,2592.5,0,1,1
2022-08-15 00:00:00.000000000,1660492800000000000,2595.0,2595.0,2595.0,2595.0,0,1,1
2022-08-16 00:00:00.000000000,1660579200000000000,2595.0,2595.0,2595.0,2595.0,0,1,1
2022-08-17 00:00:00.000000000,1660665600000000000,2596.0,2596.0,2596.0,2596.0,0,1,1
2022-08-18 00:00:00.000000000,1660752000000000000,2596.0,2596.0,2596.0,2596.0,0,1,1
2022-08-19 00:00:00.000000000,1660838400000000000,2500.0,2500.0,2481.0,2481.0,2,1,1
2022-08-22 00:00:00.000000000,1661097600000000000,2490.5,2490.5,2490.5,2490.5,0,1,1
2022-08-23 00:00:00.000000000,1661184000000000000,2490.5,2490.5,2490.5,2490.5,0,1,1
2022-08-24 00:00:00.000000000,1661270400000000000,2490.5,2490.5,2490.5,2490.5,0,1,1
2022-08-25 00:00:00.000000000,1661356800000000000,2490.5,2490.5,2490.5,2490.5,0,1,1
2022-08-26 00:00:00.000000000,1661443200000000000,2504.0,2504.0,2504.0,2504.0,0,1,1
2022-08-29 00:00:00.000000000,1661702400000000000,2504.0,2504.0,2504.0,2504.0,0,1,1
2022-08-30 00:00:00.000000000,1661788800000000000,2410.5,2410.5,2410.5,2410.5,0,1,1
2022-08-31 00:00:00.000000000,1661875200000000000,2410.0,2410.0,2410.0,2410.0,0,1,1
2022-09-01 00:00:00.000000000,1661961600000000000,2410.0,2410.0,2410.0,2410.0,0,1,1
2022-09-02 00:00:00.000000000,1662048000000000000,2410.0,2410.0,2410.0,2410.0,0,1,1
2022-09-05 00:00:00.000000000,1662307200000000000,2410.0,2410.0,2410.0,2410.0,0,1,1
2022-09-06 00:00:00.000000000,1662393600000000000,2410.0,2410.0,2410.0,2410.0,0,1,1
2022-09-07 00:00:00.000000000,1662480000000000000,2410.0,2410.0,2410.0,2410.0,0,1,1
2022-09-08 00:00:00.000000000,1662566400000000000,2410.0,2410.0,2410.0,2410.0,0,1,1
2022-09-09 00:00:00.000000000,1662652800000000000,2410.0,2410.0,2410.0,2410.0,0,1,1
2022-09-13 00:00:00.000000000,1662998400000000000,2410.0,2410.0,2410.0,2410.0,0,1,1
